log_id,session_id,user_id,hit_timestamp,page_url,ip_address,device_type,response_time_ms
LOG-0001343,SES-463773,USR-0038,2026-06-30 21:31:32,/checkout,100.35.0.118,Mobile-iOS,667
LOG-0001344,SES-777388,USR-0245,2026-06-22 00:49:49,/checkout,206.61.2.1,Desktop-MacOS,70
LOG-0001345,SES-950299,USR-0021,2026-06-17 15:56:28,/home,147.45.5.244,Desktop-MacOS,816
LOG-0001346,SES-815147,USR-1134,2026-06-29 05:28:40,/home,195.85.6.113,Desktop-MacOS,326
LOG-0001347,SES-934951,USR-1630,2026-06-20 22:25:41,/payment/success,206.19.5.6,Desktop-MacOS,71
LOG-0001348,SES-402712,USR-0394,2026-06-19 05:41:25,/cart/add,215.98.0.112,Desktop-Windows,661
LOG-0001349,SES-317523,USR-1434,2026-06-04 16:07:14,/checkout,155.95.6.109,Mobile-iOS,1332
LOG-0001350,SES-458802,USR-0987,2026-06-17 22:45:08,/payment/success,134.21.1.4,Mobile-Android,62
LOG-0001351,SES-833640,USR-1672,2026-06-23 21:02:33,/cart/add,215.92.6.235,Desktop-Windows,1329
LOG-0001352,SES-628236,USR-2056,2026-06-22 18:37:42,/product/view,147.48.1.182,Desktop-Windows,694
LOG-0001353,SES-678406,USR-2376,2026-06-15 03:29:38,/payment/success,111.38.4.1,Desktop-MacOS,1143
LOG-0001354,SES-970168,USR-1911,2026-06-14 08:14:09,/checkout,203.67.8.83,Mobile-Android,645
LOG-0001355,SES-879230,USR-0290,2026-06-28 05:42:28,/cart/add,112.61.9.210,Mobile-Android,977
LOG-0001356,SES-932878,USR-1787,2026-06-23 10:44:40,/cart/add,218.85.4.198,Mobile-iOS,189
LOG-0001357,SES-382014,USR-0912,2026-06-03 14:07:06,/payment/success,179.70.0.134,Desktop-Windows,487
LOG-0001358,SES-195166,USR-0361,2026-06-27 17:04:16,/search,178.11.5.198,Mobile-Android,428
LOG-0001359,SES-638205,USR-1623,2026-06-28 00:15:31,/payment/success,171.34.6.108,Desktop-MacOS,1144
LOG-0001360,SES-910978,USR-0219,2026-06-11 21:45:02,/cart/add,170.35.4.142,Mobile-Android,610
LOG-0001361,SES-320958,USR-2454,2026-06-29 20:00:31,/checkout,118.58.8.186,Mobile-Android,249
LOG-0001362,SES-370756,USR-2016,2026-06-26 06:34:57,/product/view,172.82.9.104,Desktop-MacOS,1472
LOG-0001363,SES-328856,USR-2041,2026-06-13 18:23:55,/product/view,120.59.9.118,Mobile-Android,408
LOG-0001364,SES-590406,USR-2045,2026-06-29 01:44:45,/payment/success,200.11.8.60,Mobile-iOS,959
LOG-0001365,SES-373516,USR-0832,2026-06-19 02:57:11,/cart/add,169.65.8.143,Desktop-MacOS,993
LOG-0001366,SES-132975,USR-1794,2026-06-29 22:01:37,/cart/add,166.91.9.31,Desktop-MacOS,1199
LOG-0001367,SES-220898,USR-1792,2026-06-02 01:32:34,/search,160.77.7.201,Desktop-MacOS,262
LOG-0001368,SES-642145,USR-1244,2026-06-22 12:08:46,/cart/add,178.19.5.8,Mobile-iOS,1424
LOG-0001369,SES-790311,USR-0595,2026-06-11 22:22:25,/checkout,147.85.6.47,Desktop-MacOS,951
LOG-0001370,SES-761770,USR-2155,2026-06-08 02:27:47,/product/view,146.68.1.146,Desktop-MacOS,263
LOG-0001371,SES-295481,USR-0581,2026-06-04 06:39:57,/search,158.58.0.178,Mobile-Android,755
LOG-0001372,SES-598293,USR-1748,2026-06-11 05:13:36,/search,176.40.2.6,Mobile-Android,396
LOG-0001373,SES-246606,USR-2056,2026-06-06 17:57:06,/product/view,220.21.2.111,Desktop-Windows,510
LOG-0001374,SES-589943,USR-2237,2026-06-23 14:22:33,/payment/success,212.99.5.117,Desktop-MacOS,1416
LOG-0001375,SES-715326,USR-0081,2026-06-21 05:02:56,/payment/success,208.90.8.148,Mobile-Android,619
LOG-0001376,SES-438680,USR-2156,2026-06-03 16:33:35,/search,171.33.6.4,Mobile-Android,1148
LOG-0001377,SES-490366,USR-1345,2026-06-06 06:11:58,/cart/add,138.20.8.219,Mobile-Android,245
LOG-0001378,SES-691155,USR-1603,2026-06-04 05:20:29,/product/view,100.83.5.240,Desktop-Windows,754
LOG-0001379,SES-496267,USR-0346,2026-06-04 17:55:33,/search,117.19.7.93,Desktop-MacOS,741
LOG-0001380,SES-790282,USR-1887,2026-06-25 10:24:56,/product/view,142.75.5.249,Desktop-MacOS,1014
LOG-0001381,SES-716972,USR-2376,2026-06-08 05:42:09,/payment/success,222.25.7.125,Desktop-MacOS,1188
LOG-0001382,SES-135494,USR-0555,2026-06-23 06:24:44,/home,158.47.1.172,Desktop-MacOS,1136
LOG-0001383,SES-438031,USR-0302,2026-06-19 20:00:55,/cart/add,195.27.7.76,Desktop-MacOS,420
LOG-0001384,SES-835354,USR-0200,2026-06-01 00:26:47,/product/view,149.87.2.201,Mobile-Android,1100
LOG-0001385,SES-209694,USR-1063,2026-06-16 03:34:50,/search,109.22.8.173,Desktop-Windows,421
LOG-0001386,SES-760049,USR-0307,2026-06-21 13:10:05,/home,202.92.8.38,Desktop-MacOS,747
LOG-0001387,SES-476317,USR-1657,2026-06-12 12:13:46,/cart/add,135.21.9.183,Mobile-iOS,414
LOG-0001388,SES-108281,USR-1872,2026-06-19 00:01:57,/cart/add,175.61.2.112,Desktop-Windows,410
LOG-0001389,SES-266461,USR-2227,2026-06-11 08:53:40,/payment/success,134.32.2.37,Mobile-iOS,1130
LOG-0001390,SES-541878,USR-1847,2026-06-13 00:28:45,/checkout,177.71.5.132,Mobile-Android,1312
LOG-0001391,SES-598593,USR-1765,2026-06-16 07:11:14,/search,175.19.7.14,Desktop-Windows,633
LOG-0001392,SES-450971,USR-0276,2026-06-11 13:19:34,/cart/add,203.43.5.69,Mobile-Android,963
LOG-0001393,SES-453026,USR-1176,2026-06-20 19:49:43,/search,217.26.1.211,Mobile-iOS,428
LOG-0001394,SES-779352,USR-1402,2026-06-20 05:29:53,/payment/success,170.54.4.96,Desktop-Windows,129
LOG-0001395,SES-205075,USR-0638,2026-06-15 12:45:22,/product/view,162.15.5.112,Mobile-Android,412
LOG-0001396,SES-296200,USR-1776,2026-06-09 06:21:30,/search,199.74.2.1,Mobile-iOS,736
LOG-0001397,SES-475394,USR-0930,2026-06-29 08:07:46,/cart/add,208.83.2.33,Desktop-Windows,1245
LOG-0001398,SES-421153,USR-1881,2026-06-17 23:48:04,/cart/add,208.56.7.213,Mobile-Android,1398
LOG-0001399,SES-270651,USR-0183,2026-06-06 10:14:57,/cart/add,100.83.0.241,Mobile-Android,39
LOG-0001400,SES-589518,USR-1845,2026-06-04 11:47:15,/cart/add,193.16.1.162,Mobile-iOS,293
LOG-0001401,SES-673338,USR-0072,2026-06-19 18:36:40,/payment/success,151.38.5.105,Mobile-Android,1321
LOG-0001402,SES-295203,USR-1677,2026-06-14 14:02:47,/cart/add,135.16.7.44,Mobile-Android,861
LOG-0001403,SES-888576,USR-1296,2026-06-01 18:28:58,/cart/add,127.27.4.217,Desktop-MacOS,659
LOG-0001404,SES-122806,USR-2317,2026-06-14 08:19:06,/cart/add,210.70.2.129,Mobile-iOS,791
LOG-0001405,SES-560333,USR-1044,2026-06-08 23:05:33,/cart/add,120.81.9.84,Mobile-iOS,224
LOG-0001406,SES-948530,USR-0815,2026-06-23 07:39:07,/product/view,213.45.0.15,Mobile-iOS,591
LOG-0001407,SES-746564,USR-1527,2026-06-28 07:19:37,/product/view,111.72.8.167,Mobile-iOS,1460
LOG-0001408,SES-578617,USR-2195,2026-06-03 06:16:32,/product/view,221.76.2.42,Desktop-Windows,1349
LOG-0001409,SES-722408,USR-0310,2026-06-14 15:06:09,/payment/success,188.43.7.62,Desktop-Windows,126
LOG-0001410,SES-703943,USR-2062,2026-06-15 17:14:48,/cart/add,111.27.6.19,Mobile-iOS,491
LOG-0001411,SES-828234,USR-0132,2026-06-23 01:52:41,/search,149.79.5.2,Desktop-MacOS,787
LOG-0001412,SES-556097,USR-1878,2026-06-02 16:51:23,/payment/success,161.18.0.202,Desktop-MacOS,116
LOG-0001413,SES-866461,USR-2487,2026-06-14 02:28:33,/checkout,144.81.0.24,Mobile-Android,1020
LOG-0001414,SES-518731,USR-0740,2026-06-07 18:34:33,/search,114.83.5.250,Mobile-iOS,106
LOG-0001415,SES-596576,USR-0795,2026-06-19 09:38:28,/search,100.88.2.217,Desktop-Windows,1199
LOG-0001416,SES-974613,USR-2311,2026-06-05 23:51:48,/search,159.23.1.81,Mobile-Android,690
LOG-0001417,SES-355421,USR-0258,2026-06-08 11:36:32,/payment/success,123.64.1.192,Mobile-iOS,1164
LOG-0001418,SES-364843,USR-1258,2026-06-02 13:52:02,/search,212.15.5.59,Desktop-Windows,794
LOG-0001419,SES-858510,USR-2457,2026-06-03 23:41:56,/checkout,221.66.0.211,Mobile-iOS,707
LOG-0001420,SES-491344,USR-1852,2026-06-25 15:43:59,/search,172.27.3.12,Mobile-Android,1350
LOG-0001421,SES-730133,USR-0975,2026-06-14 00:22:08,/payment/success,104.69.1.208,Desktop-Windows,1479
LOG-0001422,SES-454291,USR-1048,2026-06-21 18:30:31,/payment/success,155.85.5.175,Mobile-iOS,820
LOG-0001423,SES-605998,USR-0271,2026-06-25 16:38:40,/checkout,101.10.7.66,Mobile-iOS,1387
LOG-0001424,SES-811517,USR-1119,2026-06-20 14:25:12,/product/view,215.99.1.225,Mobile-Android,612
LOG-0001425,SES-520639,USR-0142,2026-06-25 02:28:55,/cart/add,164.83.4.144,Desktop-MacOS,700
LOG-0001426,SES-414754,USR-0902,2026-06-07 17:59:48,/checkout,191.51.4.59,Desktop-Windows,567
LOG-0001427,SES-142078,USR-0274,2026-06-22 10:01:42,/cart/add,203.92.2.205,Mobile-Android,1215
LOG-0001428,SES-345684,USR-2324,2026-06-17 12:26:46,/product/view,172.76.7.106,Desktop-MacOS,459
LOG-0001429,SES-900244,USR-0465,2026-06-27 20:15:34,/payment/success,175.81.9.55,Mobile-Android,1122
LOG-0001430,SES-631586,USR-1232,2026-06-27 01:59:17,/product/view,210.62.5.34,Mobile-iOS,162
LOG-0001431,SES-213094,USR-1320,2026-06-22 14:54:18,/search,176.42.4.245,Desktop-MacOS,218
LOG-0001432,SES-541435,USR-0288,2026-06-20 08:04:23,/cart/add,160.24.6.215,Desktop-Windows,602
LOG-0001433,SES-546582,USR-0876,2026-06-26 18:56:08,/search,193.21.9.204,Desktop-MacOS,308
LOG-0001434,SES-911673,USR-1993,2026-06-25 19:53:42,/cart/add,192.75.2.251,Desktop-Windows,1483
LOG-0001435,SES-382445,USR-2228,2026-06-22 07:09:34,/home,160.35.4.208,Mobile-Android,571
LOG-0001436,SES-705540,USR-1121,2026-06-05 15:12:17,/checkout,168.20.3.231,Mobile-Android,1214
LOG-0001437,SES-520216,USR-1215,2026-06-13 13:44:00,/payment/success,198.19.0.67,Desktop-Windows,775
LOG-0001438,SES-721885,USR-0447,2026-06-11 14:32:38,/cart/add,142.15.2.91,Mobile-iOS,928
LOG-0001439,SES-129942,USR-0722,2026-06-19 00:23:30,/product/view,199.81.9.104,Desktop-Windows,482
LOG-0001440,SES-271993,USR-2164,2026-06-22 06:05:01,/checkout,128.97.2.18,Mobile-Android,918
LOG-0001441,SES-637085,USR-1352,2026-06-18 21:44:13,/cart/add,159.47.3.249,Mobile-iOS,880
LOG-0001442,SES-274467,USR-0407,2026-06-04 14:29:16,/home,212.56.7.66,Mobile-Android,199
LOG-0001443,SES-415183,USR-1726,2026-06-26 00:39:43,/search,167.40.5.224,Mobile-Android,859
LOG-0001444,SES-725843,USR-0694,2026-06-20 10:59:01,/search,217.29.6.136,Desktop-Windows,727
LOG-0001445,SES-831519,USR-0495,2026-06-15 02:31:32,/product/view,107.61.4.251,Mobile-Android,1110
LOG-0001446,SES-649543,USR-0948,2026-06-16 10:07:47,/checkout,169.65.0.191,Mobile-iOS,1293
LOG-0001447,SES-308102,USR-0023,2026-06-18 12:55:01,/search,154.67.3.151,Desktop-MacOS,798
LOG-0001448,SES-695578,USR-1129,2026-06-26 09:43:19,/payment/success,170.38.4.229,Desktop-MacOS,387
LOG-0001449,SES-888371,USR-1699,2026-06-10 00:02:05,/cart/add,138.79.8.50,Desktop-MacOS,230
LOG-0001450,SES-246327,USR-0558,2026-06-25 20:00:55,/checkout,170.48.2.82,Mobile-iOS,473
LOG-0001451,SES-236200,USR-1617,2026-06-16 13:19:21,/cart/add,202.39.6.236,Desktop-Windows,856
LOG-0001452,SES-795632,USR-0941,2026-06-24 13:04:12,/search,202.90.4.104,Desktop-MacOS,1355
LOG-0001453,SES-449330,USR-1246,2026-06-18 15:01:45,/cart/add,217.27.8.13,Mobile-Android,1159
LOG-0001454,SES-926874,USR-1657,2026-06-04 00:12:46,/home,142.52.0.115,Mobile-iOS,130
LOG-0001455,SES-156413,USR-0078,2026-06-21 00:52:06,/payment/success,204.66.4.181,Desktop-Windows,1150
LOG-0001456,SES-194789,USR-1346,2026-06-01 20:13:52,/search,106.60.5.115,Desktop-MacOS,967
LOG-0001457,SES-424296,USR-0807,2026-06-16 10:01:43,/cart/add,179.52.5.21,Mobile-Android,58
LOG-0001458,SES-931377,USR-1042,2026-06-29 17:53:07,/checkout,146.60.2.53,Mobile-iOS,694
LOG-0001459,SES-903023,USR-0768,2026-06-10 03:11:46,/payment/success,172.33.0.153,Mobile-iOS,1491
LOG-0001460,SES-248332,USR-0454,2026-06-17 11:47:00,/search,104.79.5.231,Desktop-MacOS,1432
LOG-0001461,SES-940422,USR-2325,2026-06-17 10:28:09,/product/view,198.51.1.11,Desktop-Windows,102
LOG-0001462,SES-462914,USR-1448,2026-06-21 16:56:16,/payment/success,163.90.4.188,Mobile-Android,283
LOG-0001463,SES-580995,USR-1500,2026-06-13 15:26:10,/payment/success,103.95.9.27,Mobile-iOS,545
LOG-0001464,SES-515229,USR-1051,2026-06-24 12:08:54,/checkout,213.39.1.244,Desktop-MacOS,778
LOG-0001465,SES-273373,USR-1889,2026-06-24 08:40:22,/search,110.22.7.200,Desktop-MacOS,1073
LOG-0001466,SES-582961,USR-0363,2026-06-25 16:58:27,/payment/success,164.59.1.154,Desktop-MacOS,564
LOG-0001467,SES-100884,USR-0525,2026-06-21 08:39:04,/cart/add,187.12.2.85,Mobile-iOS,450
LOG-0001468,SES-790601,USR-1218,2026-06-10 11:27:18,/checkout,203.47.7.175,Desktop-MacOS,475
LOG-0001469,SES-254655,USR-1486,2026-06-25 17:43:34,/search,149.16.2.44,Desktop-Windows,908
LOG-0001470,SES-310141,USR-2104,2026-06-23 07:05:28,/search,181.13.6.184,Desktop-MacOS,165
LOG-0001471,SES-280426,USR-1254,2026-06-30 14:41:25,/cart/add,179.57.3.81,Mobile-Android,1354
LOG-0001472,SES-415917,USR-1856,2026-06-28 15:46:20,/product/view,204.44.1.175,Desktop-Windows,62
LOG-0001473,SES-422465,USR-0722,2026-06-23 06:53:55,/cart/add,122.10.1.171,Mobile-iOS,676
LOG-0001474,SES-184279,USR-1984,2026-06-23 22:06:53,/search,117.33.7.231,Desktop-Windows,307
LOG-0001475,SES-293560,USR-1208,2026-06-05 21:42:31,/payment/success,140.82.5.224,Mobile-Android,162
LOG-0001476,SES-347656,USR-1449,2026-06-02 00:43:43,/search,223.17.0.41,Desktop-Windows,779
LOG-0001477,SES-999428,USR-1399,2026-06-27 16:02:44,/cart/add,210.63.0.21,Desktop-MacOS,155
LOG-0001478,SES-313198,USR-2089,2026-06-25 00:32:30,/product/view,140.24.5.55,Desktop-Windows,374
LOG-0001479,SES-557754,USR-1508,2026-06-02 21:46:12,/checkout,210.33.5.248,Mobile-iOS,46
LOG-0001480,SES-194546,USR-1004,2026-06-13 14:48:12,/checkout,202.93.9.67,Mobile-Android,853
LOG-0001481,SES-859309,USR-2308,2026-06-03 23:00:23,/checkout,156.91.9.87,Desktop-Windows,591
LOG-0001482,SES-356620,USR-2489,2026-06-26 07:50:56,/payment/success,104.66.4.12,Mobile-Android,676
LOG-0001483,SES-261625,USR-0926,2026-06-29 08:50:36,/payment/success,222.73.1.196,Mobile-iOS,659
LOG-0001484,SES-817974,USR-0856,2026-06-21 20:20:20,/home,156.34.2.119,Mobile-Android,1431
LOG-0001485,SES-682324,USR-0084,2026-06-04 19:19:44,/payment/success,176.80.0.239,Desktop-MacOS,847
LOG-0001486,SES-986747,USR-2094,2026-06-25 05:04:22,/home,145.85.5.165,Desktop-Windows,89
LOG-0001487,SES-913284,USR-2488,2026-06-12 03:33:28,/home,103.39.1.13,Desktop-MacOS,496
LOG-0001488,SES-492437,USR-1543,2026-06-15 03:26:57,/home,101.60.4.246,Mobile-iOS,657
LOG-0001489,SES-105184,USR-0986,2026-06-20 18:19:42,/home,186.89.3.249,Mobile-iOS,420
LOG-0001490,SES-600531,USR-1869,2026-06-14 03:26:23,/home,138.11.3.177,Mobile-iOS,965
LOG-0001491,SES-267069,USR-0136,2026-06-09 14:06:43,/home,214.84.1.1,Desktop-MacOS,714
LOG-0001492,SES-461456,USR-1207,2026-06-25 19:48:00,/product/view,135.54.2.241,Desktop-MacOS,1240
LOG-0001493,SES-204766,USR-1733,2026-06-06 21:39:18,/home,104.37.6.12,Desktop-MacOS,527
LOG-0001494,SES-593670,USR-1196,2026-06-11 14:15:57,/product/view,164.88.4.17,Mobile-Android,629
LOG-0001495,SES-676537,USR-0909,2026-06-13 05:48:41,/product/view,109.79.4.161,Mobile-Android,1414
LOG-0001496,SES-820147,USR-0590,2026-06-20 05:30:42,/search,178.22.3.254,Mobile-iOS,478
LOG-0001497,SES-513188,USR-1952,2026-06-01 05:03:46,/payment/success,183.53.9.158,Desktop-MacOS,709
LOG-0001498,SES-832723,USR-0956,2026-06-13 20:55:36,/search,214.32.8.92,Desktop-Windows,1234
LOG-0001499,SES-322813,USR-1144,2026-06-25 22:28:25,/search,144.41.5.176,Mobile-iOS,159
LOG-0001500,SES-595248,USR-1332,2026-06-25 05:50:52,/product/view,172.53.2.12,Mobile-Android,178
LOG-0001501,SES-800906,USR-1554,2026-06-05 10:59:05,/home,146.59.1.9,Desktop-MacOS,847
LOG-0001502,SES-494570,USR-2343,2026-06-07 21:32:09,/product/view,107.62.7.146,Mobile-iOS,977
LOG-0001503,SES-971730,USR-1807,2026-06-01 14:21:52,/checkout,220.83.0.165,Mobile-Android,529
LOG-0001504,SES-585998,USR-2101,2026-06-06 03:43:25,/product/view,102.60.9.110,Mobile-iOS,1408
LOG-0001505,SES-840529,USR-0806,2026-06-12 06:54:48,/checkout,220.80.0.19,Mobile-Android,1264
LOG-0001506,SES-354533,USR-1456,2026-06-04 19:47:09,/cart/add,169.59.7.123,Desktop-Windows,687
LOG-0001507,SES-900122,USR-0052,2026-06-02 08:01:18,/cart/add,133.15.3.123,Mobile-iOS,1083
LOG-0001508,SES-200479,USR-0072,2026-06-06 21:27:52,/product/view,164.44.2.184,Mobile-Android,606
LOG-0001509,SES-506400,USR-0028,2026-06-27 04:25:53,/payment/success,213.37.3.146,Desktop-MacOS,1077
LOG-0001510,SES-234744,USR-0469,2026-06-09 11:59:51,/search,208.46.4.149,Mobile-Android,1013
LOG-0001511,SES-433821,USR-0764,2026-06-30 13:25:22,/product/view,189.57.3.6,Mobile-Android,752
LOG-0001512,SES-900109,USR-1425,2026-06-16 04:39:44,/product/view,100.60.7.118,Desktop-MacOS,251
LOG-0001513,SES-240012,USR-2249,2026-06-08 04:11:42,/home,148.30.5.84,Mobile-iOS,631
LOG-0001514,SES-519308,USR-0820,2026-06-26 15:13:11,/checkout,101.37.2.163,Mobile-Android,713
LOG-0001515,SES-910822,USR-1490,2026-06-16 23:51:12,/search,144.11.1.127,Desktop-Windows,771
LOG-0001516,SES-443001,USR-1676,2026-06-09 10:27:51,/search,127.58.5.66,Mobile-Android,954
LOG-0001517,SES-396951,USR-0560,2026-06-25 09:35:12,/search,116.60.2.74,Desktop-Windows,609
LOG-0001518,SES-959613,USR-0379,2026-06-30 21:44:56,/cart/add,113.68.8.66,Desktop-Windows,430
LOG-0001519,SES-807526,USR-1919,2026-06-04 17:11:04,/home,123.84.0.161,Desktop-Windows,930
LOG-0001520,SES-865850,USR-1076,2026-06-05 17:29:00,/checkout,123.94.9.180,Desktop-MacOS,541
LOG-0001521,SES-545217,USR-0079,2026-06-02 10:09:54,/checkout,199.29.3.203,Desktop-Windows,117
LOG-0001522,SES-725935,USR-1409,2026-06-16 13:09:08,/cart/add,128.49.5.220,Mobile-iOS,79
LOG-0001523,SES-512982,USR-0834,2026-06-11 12:08:21,/search,112.18.0.189,Desktop-Windows,132
LOG-0001524,SES-660060,USR-1032,2026-06-09 10:54:16,/checkout,200.14.9.11,Desktop-MacOS,397
LOG-0001525,SES-175137,USR-2073,2026-06-22 18:54:20,/checkout,182.63.0.92,Desktop-MacOS,965
LOG-0001526,SES-463716,USR-0450,2026-06-17 04:13:01,/payment/success,131.10.8.143,Mobile-iOS,1321
LOG-0001527,SES-612029,USR-1993,2026-06-01 07:45:49,/cart/add,216.62.8.65,Desktop-MacOS,1450
LOG-0001528,SES-802416,USR-1485,2026-06-15 11:34:20,/payment/success,131.11.2.227,Desktop-MacOS,1373
LOG-0001529,SES-876396,USR-2246,2026-06-29 03:47:13,/product/view,215.24.1.99,Mobile-Android,927
LOG-0001530,SES-714915,USR-1743,2026-06-05 09:02:27,/payment/success,150.66.3.204,Mobile-Android,938
LOG-0001531,SES-128202,USR-1971,2026-06-15 14:27:21,/search,117.88.0.73,Desktop-Windows,1293
LOG-0001532,SES-332463,USR-2485,2026-06-22 04:31:02,/home,214.96.5.246,Mobile-iOS,287
LOG-0001533,SES-738081,USR-1551,2026-06-12 20:34:43,/payment/success,218.68.5.194,Mobile-iOS,419
LOG-0001534,SES-286814,USR-0690,2026-06-17 19:54:55,/search,212.82.8.203,Desktop-MacOS,1396
LOG-0001535,SES-905142,USR-1991,2026-06-07 15:43:09,/cart/add,169.67.5.220,Desktop-MacOS,802
LOG-0001536,SES-346580,USR-1402,2026-06-10 16:29:03,/home,172.33.1.44,Desktop-Windows,783
LOG-0001537,SES-487063,USR-0587,2026-06-26 04:56:56,/home,175.85.6.80,Mobile-iOS,1440
LOG-0001538,SES-479878,USR-2152,2026-06-30 00:50:48,/search,121.60.0.60,Mobile-iOS,423
LOG-0001539,SES-456359,USR-1830,2026-06-02 02:59:40,/cart/add,222.40.6.172,Desktop-MacOS,712
LOG-0001540,SES-625814,USR-1986,2026-06-08 06:23:58,/cart/add,202.32.0.227,Mobile-iOS,299
LOG-0001541,SES-963227,USR-0627,2026-06-14 00:55:28,/cart/add,188.28.7.95,Desktop-Windows,178
LOG-0001542,SES-101668,USR-2032,2026-06-01 18:20:46,/cart/add,145.76.2.20,Mobile-iOS,1433
LOG-0001543,SES-740225,USR-0364,2026-06-26 12:14:30,/search,132.69.7.228,Desktop-MacOS,840
LOG-0001544,SES-728275,USR-2183,2026-06-22 15:30:08,/home,103.98.9.33,Mobile-Android,57
LOG-0001545,SES-888198,USR-0374,2026-06-16 22:49:22,/checkout,100.66.1.24,Mobile-Android,1202
LOG-0001546,SES-517522,USR-2087,2026-06-18 09:37:43,/payment/success,202.54.2.58,Desktop-Windows,1473
LOG-0001547,SES-181023,USR-1988,2026-06-10 15:52:34,/product/view,191.80.0.47,Mobile-iOS,309
LOG-0001548,SES-776936,USR-2095,2026-06-12 13:38:08,/cart/add,124.65.2.26,Desktop-Windows,1235
LOG-0001549,SES-341249,USR-2084,2026-06-17 03:04:00,/checkout,182.87.2.18,Desktop-Windows,195
LOG-0001550,SES-244787,USR-2143,2026-06-06 04:33:51,/checkout,145.77.1.134,Desktop-MacOS,46
LOG-0001551,SES-624235,USR-1385,2026-06-21 00:13:09,/search,173.72.0.176,Mobile-Android,1203
LOG-0001552,SES-297101,USR-1549,2026-06-05 14:55:25,/cart/add,146.82.1.112,Desktop-Windows,368
LOG-0001553,SES-146397,USR-1170,2026-06-15 21:44:21,/home,113.24.8.112,Mobile-iOS,1098
LOG-0001554,SES-321493,USR-1941,2026-06-28 23:57:33,/cart/add,127.78.5.86,Mobile-iOS,871
LOG-0001555,SES-416604,USR-0368,2026-06-16 04:25:58,/payment/success,170.80.1.187,Desktop-Windows,218
LOG-0001556,SES-556550,USR-0065,2026-06-11 11:34:03,/checkout,175.50.9.192,Mobile-iOS,680
LOG-0001557,SES-197360,USR-0754,2026-06-01 04:11:04,/product/view,159.98.7.43,Desktop-Windows,1114
LOG-0001558,SES-456082,USR-1544,2026-06-15 00:19:23,/product/view,190.98.1.98,Desktop-Windows,323
LOG-0001559,SES-502722,USR-2036,2026-06-13 15:33:54,/home,171.76.0.182,Mobile-iOS,1086
LOG-0001560,SES-785815,USR-1877,2026-06-08 15:17:10,/product/view,106.53.3.123,Mobile-iOS,1352
LOG-0001561,SES-288613,USR-1579,2026-06-11 20:58:27,/home,168.99.9.220,Desktop-Windows,444
LOG-0001562,SES-546390,USR-0756,2026-06-24 01:47:31,/search,127.18.8.251,Desktop-MacOS,832
LOG-0001563,SES-258070,USR-2229,2026-06-10 09:18:20,/search,148.87.2.131,Desktop-Windows,460
LOG-0001564,SES-398806,USR-1525,2026-06-17 01:32:59,/checkout,216.84.7.231,Desktop-Windows,1153
LOG-0001565,SES-426203,USR-0597,2026-06-08 08:48:00,/product/view,122.75.4.85,Desktop-MacOS,1076
LOG-0001566,SES-505605,USR-1835,2026-06-17 06:54:56,/payment/success,223.49.0.169,Desktop-Windows,1473
LOG-0001567,SES-808074,USR-1396,2026-06-15 00:34:54,/cart/add,112.75.2.44,Mobile-Android,1477
LOG-0001568,SES-961169,USR-1587,2026-06-15 11:23:45,/search,192.71.2.1,Mobile-iOS,516
LOG-0001569,SES-604000,USR-0112,2026-06-06 10:41:11,/home,106.32.8.55,Desktop-MacOS,118
LOG-0001570,SES-136518,USR-0453,2026-06-25 08:02:29,/payment/success,178.47.8.33,Mobile-iOS,1262
LOG-0001571,SES-373698,USR-2187,2026-06-11 06:12:37,/search,180.39.2.170,Desktop-MacOS,300
LOG-0001572,SES-542223,USR-1872,2026-06-27 01:07:37,/payment/success,221.29.0.65,Desktop-MacOS,929
LOG-0001573,SES-288238,USR-2279,2026-06-16 20:50:28,/product/view,111.45.4.125,Mobile-iOS,1459
LOG-0001574,SES-271487,USR-1263,2026-06-06 06:47:15,/product/view,135.93.3.188,Mobile-iOS,307
LOG-0001575,SES-517559,USR-0253,2026-06-07 05:32:39,/payment/success,116.77.1.17,Desktop-Windows,235
LOG-0001576,SES-815485,USR-2005,2026-06-29 13:58:56,/home,153.56.9.155,Mobile-iOS,942
LOG-0001577,SES-642479,USR-1460,2026-06-07 02:13:26,/product/view,190.35.0.173,Mobile-Android,357
LOG-0001578,SES-974756,USR-1943,2026-06-25 11:51:50,/checkout,116.90.0.33,Mobile-iOS,887
LOG-0001579,SES-211600,USR-1327,2026-06-26 07:01:06,/cart/add,104.91.3.251,Desktop-Windows,906
LOG-0001580,SES-587506,USR-2120,2026-06-09 04:48:01,/home,106.45.2.57,Desktop-Windows,891
LOG-0001581,SES-945392,USR-1858,2026-06-07 07:09:22,/checkout,209.26.2.184,Desktop-Windows,365
LOG-0001582,SES-186654,USR-2270,2026-06-03 18:25:39,/checkout,156.73.5.218,Mobile-iOS,635
LOG-0001583,SES-463108,USR-1101,2026-06-11 01:37:55,/cart/add,219.26.1.63,Desktop-Windows,621
LOG-0001584,SES-819391,USR-0062,2026-06-20 13:02:19,/search,147.34.0.231,Mobile-iOS,1091
LOG-0001585,SES-868260,USR-1495,2026-06-02 10:03:23,/product/view,199.26.8.24,Mobile-Android,1043
LOG-0001586,SES-206330,USR-1181,2026-06-24 00:27:47,/product/view,153.52.0.105,Mobile-Android,1281
