product_id,nama_produk,kategori,harga_modal_idr,harga_jual_idr,is_active
PROD-0868,Product Premium Type-868,Automotive,7149051,9243422,True
PROD-0869,Product Premium Type-869,Automotive,6713437,9206566,True
PROD-0870,Product Premium Type-870,Electronics,4598574,5480123,True
PROD-0871,Product Premium Type-871,Apparel,6135798,7866223,True
PROD-0872,Product Premium Type-872,Automotive,4133502,5352287,True
PROD-0873,Product Premium Type-873,Beauty & Health,7440309,9030196,True
PROD-0874,Product Premium Type-874,Books,7322238,8674417,True
PROD-0875,Product Premium Type-875,Electronics,1593146,2231880,True
PROD-0876,Product Premium Type-876,Electronics,508455,661367,False
PROD-0877,Product Premium Type-877,Apparel,4061405,4688138,True
PROD-0878,Product Premium Type-878,Home & Living,6438788,8955674,True
PROD-0879,Product Premium Type-879,Automotive,572219,826420,True
PROD-0880,Product Premium Type-880,Electronics,2211268,2944917,True
PROD-0881,Product Premium Type-881,Books,4470975,5817241,True
PROD-0882,Product Premium Type-882,Electronics,4012793,5672182,True
PROD-0883,Product Premium Type-883,Books,1649777,2368675,True
PROD-0884,Product Premium Type-884,Home & Living,2896656,3986844,True
PROD-0885,Product Premium Type-885,Apparel,7391023,9487382,True
PROD-0886,Product Premium Type-886,Home & Living,4733569,6284600,True
PROD-0887,Product Premium Type-887,Apparel,3880933,5279157,True
PROD-0888,Product Premium Type-888,Electronics,4847684,5857369,True
PROD-0889,Product Premium Type-889,Home & Living,2351729,3019997,True
PROD-0890,Product Premium Type-890,Automotive,7027128,9830575,True
PROD-0891,Product Premium Type-891,Home & Living,6720233,9048240,True
PROD-0892,Product Premium Type-892,Home & Living,3932129,5007020,True
PROD-0893,Product Premium Type-893,Electronics,120556,162631,True
PROD-0894,Product Premium Type-894,Electronics,1922883,2279513,True
PROD-0895,Product Premium Type-895,Apparel,5424869,6892020,False
PROD-0896,Product Premium Type-896,Beauty & Health,3494992,4850834,True
PROD-0897,Product Premium Type-897,Books,6711660,8162403,False
PROD-0898,Product Premium Type-898,Home & Living,1580537,1905793,True
PROD-0899,Product Premium Type-899,Books,6164353,8847360,False
PROD-0900,Product Premium Type-900,Home & Living,677755,822096,True
PROD-0901,Product Premium Type-901,Books,3691344,4533987,True
PROD-0902,Product Premium Type-902,Beauty & Health,5675352,8177528,True
PROD-0903,Product Premium Type-903,Apparel,3551362,4866831,True
PROD-0904,Product Premium Type-904,Electronics,768088,1044506,True
PROD-0905,Product Premium Type-905,Automotive,4869747,6846269,True
PROD-0906,Product Premium Type-906,Books,2620834,3105025,True
PROD-0907,Product Premium Type-907,Electronics,84778,115449,True
PROD-0908,Product Premium Type-908,Home & Living,1119409,1456470,True
PROD-0909,Product Premium Type-909,Home & Living,5028361,7033395,True
PROD-0910,Product Premium Type-910,Books,2678528,3488628,True
PROD-0911,Product Premium Type-911,Books,4129399,5517176,True
PROD-0912,Product Premium Type-912,Automotive,1538083,1989237,True
PROD-0913,Product Premium Type-913,Beauty & Health,3367103,4355171,True
PROD-0914,Product Premium Type-914,Apparel,2198513,3034807,False
PROD-0915,Product Premium Type-915,Books,1423949,1906055,True
PROD-0916,Product Premium Type-916,Home & Living,5882433,7882336,True
PROD-0917,Product Premium Type-917,Automotive,547154,703139,True
PROD-0918,Product Premium Type-918,Automotive,6938462,9084756,True
PROD-0919,Product Premium Type-919,Home & Living,3493582,4799187,True
PROD-0920,Product Premium Type-920,Home & Living,1036930,1449402,True
PROD-0921,Product Premium Type-921,Electronics,5887044,8000306,True
PROD-0922,Product Premium Type-922,Beauty & Health,7301014,10420167,True
PROD-0923,Product Premium Type-923,Books,1104525,1542024,True
PROD-0924,Product Premium Type-924,Automotive,1810818,2387670,True
PROD-0925,Product Premium Type-925,Books,2976720,4022804,True
PROD-0926,Product Premium Type-926,Home & Living,1185117,1692219,True
PROD-0927,Product Premium Type-927,Beauty & Health,2107963,2815712,True
PROD-0928,Product Premium Type-928,Electronics,5987859,8367686,True
PROD-0929,Product Premium Type-929,Automotive,4281146,5807987,True
PROD-0930,Product Premium Type-930,Beauty & Health,2610171,3433891,True
PROD-0931,Product Premium Type-931,Electronics,1306506,1597270,True
PROD-0932,Product Premium Type-932,Beauty & Health,314134,401400,True
PROD-0933,Product Premium Type-933,Apparel,2793705,4023837,True
PROD-0934,Product Premium Type-934,Beauty & Health,4349660,5860425,True
PROD-0935,Product Premium Type-935,Automotive,6204617,8185866,True
PROD-0936,Product Premium Type-936,Electronics,2891069,4133901,True
PROD-0937,Product Premium Type-937,Apparel,762090,1010495,True
PROD-0938,Product Premium Type-938,Electronics,939565,1228786,True
PROD-0939,Product Premium Type-939,Home & Living,3860598,5319105,True
PROD-0940,Product Premium Type-940,Books,5007042,6828602,True
PROD-0941,Product Premium Type-941,Apparel,1077425,1301473,True
PROD-0942,Product Premium Type-942,Automotive,6328816,8172985,True
PROD-0943,Product Premium Type-943,Books,6689672,8641414,True
PROD-0944,Product Premium Type-944,Electronics,802567,1014017,True
PROD-0945,Product Premium Type-945,Apparel,2741207,3577790,True
PROD-0946,Product Premium Type-946,Books,6577901,8379800,True
PROD-0947,Product Premium Type-947,Books,1774736,2147082,False
PROD-0948,Product Premium Type-948,Beauty & Health,1595234,2031865,True
PROD-0949,Product Premium Type-949,Electronics,6746635,7904918,True
PROD-0950,Product Premium Type-950,Home & Living,6370786,8426866,True
PROD-0951,Product Premium Type-951,Books,76707,107857,True
PROD-0952,Product Premium Type-952,Books,305833,418252,True
PROD-0953,Product Premium Type-953,Beauty & Health,3724100,4685358,True
PROD-0954,Product Premium Type-954,Automotive,1113963,1310155,True
PROD-0955,Product Premium Type-955,Books,6129128,7420197,True
PROD-0956,Product Premium Type-956,Electronics,1902145,2498747,True
PROD-0957,Product Premium Type-957,Electronics,2308785,2798517,True
PROD-0958,Product Premium Type-958,Apparel,4019420,5278269,True
PROD-0959,Product Premium Type-959,Beauty & Health,5938678,7242097,True
PROD-0960,Product Premium Type-960,Electronics,859874,1207845,True
PROD-0961,Product Premium Type-961,Books,914493,1160657,True
PROD-0962,Product Premium Type-962,Books,6712666,8214055,True
PROD-0963,Product Premium Type-963,Apparel,803799,1120252,True
PROD-0964,Product Premium Type-964,Books,3558716,4458543,True
PROD-0965,Product Premium Type-965,Home & Living,6298914,7454426,True
PROD-0966,Product Premium Type-966,Electronics,3532447,4666796,True
PROD-0967,Product Premium Type-967,Home & Living,7104701,9409958,True
PROD-0968,Product Premium Type-968,Home & Living,904459,1234051,True
PROD-0969,Product Premium Type-969,Automotive,2206533,2696528,True
PROD-0970,Product Premium Type-970,Books,1847744,2370898,True
PROD-0971,Product Premium Type-971,Apparel,7158164,8838259,True
PROD-0972,Product Premium Type-972,Beauty & Health,2316136,2719806,True
PROD-0973,Product Premium Type-973,Beauty & Health,7425304,10491836,True
PROD-0974,Product Premium Type-974,Books,3666644,5018392,True
PROD-0975,Product Premium Type-975,Electronics,3868139,4798190,True
PROD-0976,Product Premium Type-976,Home & Living,3118510,4147031,True
PROD-0977,Product Premium Type-977,Books,4957400,6000333,True
PROD-0978,Product Premium Type-978,Electronics,4210224,5966186,True
PROD-0979,Product Premium Type-979,Automotive,4472395,5297426,True
PROD-0980,Product Premium Type-980,Apparel,877050,1009617,True
PROD-0981,Product Premium Type-981,Books,2386216,3103518,True
PROD-0982,Product Premium Type-982,Apparel,7471153,9898817,True
PROD-0983,Product Premium Type-983,Beauty & Health,2592587,3431780,True
PROD-0984,Product Premium Type-984,Apparel,4820464,5622365,True
PROD-0985,Product Premium Type-985,Home & Living,289237,359872,True
PROD-0986,Product Premium Type-986,Automotive,4494353,5841578,True
PROD-0987,Product Premium Type-987,Electronics,4865351,5911273,True
PROD-0988,Product Premium Type-988,Automotive,2539719,3585544,True
PROD-0989,Product Premium Type-989,Books,1933911,2274536,False
PROD-0990,Product Premium Type-990,Electronics,4027981,5221130,True
PROD-0991,Product Premium Type-991,Home & Living,1444920,1961370,True
PROD-0992,Product Premium Type-992,Books,2204441,2708211,True
PROD-0993,Product Premium Type-993,Books,2762946,3694810,True
PROD-0994,Product Premium Type-994,Apparel,3773529,5278471,True
PROD-0995,Product Premium Type-995,Electronics,3583818,4326030,True
PROD-0996,Product Premium Type-996,Apparel,5974171,8514186,True
PROD-0997,Product Premium Type-997,Electronics,1474466,1940496,True
PROD-0998,Product Premium Type-998,Beauty & Health,1386236,1718613,True
PROD-0999,Product Premium Type-999,Books,2113062,2703150,True
PROD-1000,Product Premium Type-1000,Home & Living,2381632,2961934,False
PROD-1001,Product Premium Type-1001,Home & Living,1859907,2543484,True
PROD-1002,Product Premium Type-1002,Beauty & Health,3886774,5398302,True
PROD-1003,Product Premium Type-1003,Apparel,3658795,5121878,True
PROD-1004,Product Premium Type-1004,Electronics,3502084,5063069,False
PROD-1005,Product Premium Type-1005,Apparel,4352802,6039013,True
PROD-1006,Product Premium Type-1006,Electronics,3424752,4556342,True
PROD-1007,Product Premium Type-1007,Home & Living,3825986,4789239,True
PROD-1008,Product Premium Type-1008,Books,5357889,7036936,True
PROD-1009,Product Premium Type-1009,Electronics,748858,870412,True
PROD-1010,Product Premium Type-1010,Home & Living,6739615,9256507,True
PROD-1011,Product Premium Type-1011,Beauty & Health,2843907,3650969,False
PROD-1012,Product Premium Type-1012,Books,69816,80707,True
PROD-1013,Product Premium Type-1013,Books,29138,34055,True
PROD-1014,Product Premium Type-1014,Automotive,4188960,5304228,True
PROD-1015,Product Premium Type-1015,Apparel,3261904,4322109,True
PROD-1016,Product Premium Type-1016,Beauty & Health,7106905,9162656,True
PROD-1017,Product Premium Type-1017,Home & Living,5016187,6700428,False
PROD-1018,Product Premium Type-1018,Apparel,3889044,5032766,False
PROD-1019,Product Premium Type-1019,Electronics,6672463,8997890,True
PROD-1020,Product Premium Type-1020,Electronics,7113166,8647744,False
PROD-1021,Product Premium Type-1021,Books,246552,291881,True
PROD-1022,Product Premium Type-1022,Home & Living,68764,91382,True
PROD-1023,Product Premium Type-1023,Home & Living,2245182,2908424,True
PROD-1024,Product Premium Type-1024,Apparel,5137942,5950046,False
PROD-1025,Product Premium Type-1025,Apparel,1922951,2430888,True
PROD-1026,Product Premium Type-1026,Home & Living,5887835,6958465,True
PROD-1027,Product Premium Type-1027,Books,341462,447112,True
PROD-1028,Product Premium Type-1028,Books,914855,1160707,True
PROD-1029,Product Premium Type-1029,Books,1439718,1920505,True
PROD-1030,Product Premium Type-1030,Automotive,2182280,3037036,True
PROD-1031,Product Premium Type-1031,Beauty & Health,6535584,8103474,True
PROD-1032,Product Premium Type-1032,Apparel,833301,1198812,True
PROD-1033,Product Premium Type-1033,Beauty & Health,5501420,7210658,True
PROD-1034,Product Premium Type-1034,Books,4205266,5616079,True
PROD-1035,Product Premium Type-1035,Home & Living,6321495,8560579,True
PROD-1036,Product Premium Type-1036,Beauty & Health,4371657,5901822,True
PROD-1037,Product Premium Type-1037,Automotive,137935,179769,True
PROD-1038,Product Premium Type-1038,Books,5802610,7419387,True
PROD-1039,Product Premium Type-1039,Electronics,4076889,4754201,True
PROD-1040,Product Premium Type-1040,Automotive,1363306,1576834,True
PROD-1041,Product Premium Type-1041,Automotive,2175205,2735077,True
PROD-1042,Product Premium Type-1042,Apparel,5449441,6812336,True
PROD-1043,Product Premium Type-1043,Electronics,6006344,7605884,True
PROD-1044,Product Premium Type-1044,Beauty & Health,4305650,5130227,True
PROD-1045,Product Premium Type-1045,Beauty & Health,4548535,6238090,True
PROD-1046,Product Premium Type-1046,Automotive,4625145,6507992,True
PROD-1047,Product Premium Type-1047,Automotive,4777989,6840237,True
PROD-1048,Product Premium Type-1048,Apparel,1394391,1809513,False
PROD-1049,Product Premium Type-1049,Home & Living,4335518,5897430,False
PROD-1050,Product Premium Type-1050,Beauty & Health,2607153,3667391,False
PROD-1051,Product Premium Type-1051,Beauty & Health,878329,1120297,True
PROD-1052,Product Premium Type-1052,Beauty & Health,1755085,2181261,True
PROD-1053,Product Premium Type-1053,Beauty & Health,2051110,2935174,True
PROD-1054,Product Premium Type-1054,Beauty & Health,3109562,4057054,True
PROD-1055,Product Premium Type-1055,Home & Living,5666379,7361624,True
PROD-1056,Product Premium Type-1056,Electronics,4620130,5560441,True
PROD-1057,Product Premium Type-1057,Apparel,461542,545748,True
PROD-1058,Product Premium Type-1058,Books,5544948,7777521,True
PROD-1059,Product Premium Type-1059,Apparel,6953887,9278153,False
PROD-1060,Product Premium Type-1060,Books,4591701,5729282,True
PROD-1061,Product Premium Type-1061,Home & Living,4164394,5028592,True
PROD-1062,Product Premium Type-1062,Electronics,6678897,8793764,False
PROD-1063,Product Premium Type-1063,Beauty & Health,3005672,3983043,True
PROD-1064,Product Premium Type-1064,Books,6055326,7339649,True
PROD-1065,Product Premium Type-1065,Home & Living,6850847,9628329,True
PROD-1066,Product Premium Type-1066,Automotive,5743618,6750355,True
PROD-1067,Product Premium Type-1067,Beauty & Health,2087087,2623109,True
PROD-1068,Product Premium Type-1068,Electronics,451674,611618,False
PROD-1069,Product Premium Type-1069,Books,5227413,6441407,True
PROD-1070,Product Premium Type-1070,Apparel,107409,150190,True
PROD-1071,Product Premium Type-1071,Beauty & Health,7388280,10136427,True
PROD-1072,Product Premium Type-1072,Books,3653104,5065784,True
PROD-1073,Product Premium Type-1073,Beauty & Health,4918180,5831643,False
PROD-1074,Product Premium Type-1074,Automotive,2020141,2408339,True
PROD-1075,Product Premium Type-1075,Electronics,3850258,4758696,True
PROD-1076,Product Premium Type-1076,Electronics,5275904,6887287,True
PROD-1077,Product Premium Type-1077,Apparel,6791886,9334800,True
PROD-1078,Product Premium Type-1078,Beauty & Health,5502744,7709120,True
PROD-1079,Product Premium Type-1079,Apparel,5442755,7409225,True
PROD-1080,Product Premium Type-1080,Books,5156104,7365902,True
PROD-1081,Product Premium Type-1081,Beauty & Health,3524701,4834561,True
PROD-1082,Product Premium Type-1082,Automotive,1952716,2425039,True
PROD-1083,Product Premium Type-1083,Apparel,1946672,2393480,False
PROD-1084,Product Premium Type-1084,Automotive,1217503,1654413,False
PROD-1085,Product Premium Type-1085,Books,1158754,1399613,True
PROD-1086,Product Premium Type-1086,Apparel,5266684,6203176,True
PROD-1087,Product Premium Type-1087,Home & Living,5106857,6688281,True
PROD-1088,Product Premium Type-1088,Apparel,5784420,8077898,True
PROD-1089,Product Premium Type-1089,Apparel,2928609,3456970,True
PROD-1090,Product Premium Type-1090,Beauty & Health,1471250,2041458,True
PROD-1091,Product Premium Type-1091,Automotive,5331490,7429279,True
PROD-1092,Product Premium Type-1092,Electronics,1668707,2160445,True
PROD-1093,Product Premium Type-1093,Home & Living,6947981,8109635,True
PROD-1094,Product Premium Type-1094,Home & Living,5973071,7181882,True
PROD-1095,Product Premium Type-1095,Electronics,4918091,6699560,True
PROD-1096,Product Premium Type-1096,Home & Living,3825315,5215944,True
PROD-1097,Product Premium Type-1097,Home & Living,3176396,4508915,True
PROD-1098,Product Premium Type-1098,Automotive,3393270,4495423,True
PROD-1099,Product Premium Type-1099,Electronics,6494723,7710744,True
PROD-1100,Product Premium Type-1100,Beauty & Health,6127545,7269869,True
PROD-1101,Product Premium Type-1101,Books,2277641,3112031,True
PROD-1102,Product Premium Type-1102,Beauty & Health,369126,444846,True
PROD-1103,Product Premium Type-1103,Books,5898301,7364121,True
PROD-1104,Product Premium Type-1104,Books,2430514,3150343,True
PROD-1105,Product Premium Type-1105,Books,5132385,5940373,False
PROD-1106,Product Premium Type-1106,Home & Living,1867360,2286854,True
PROD-1107,Product Premium Type-1107,Home & Living,1162411,1479013,True
PROD-1108,Product Premium Type-1108,Automotive,1695357,2091885,False
PROD-1109,Product Premium Type-1109,Books,2937511,3498314,True
PROD-1110,Product Premium Type-1110,Automotive,5964334,8161616,True
PROD-1111,Product Premium Type-1111,Home & Living,6418404,8946897,True
PROD-1112,Product Premium Type-1112,Electronics,3355922,4118534,True
PROD-1113,Product Premium Type-1113,Apparel,3724509,5148485,True
PROD-1114,Product Premium Type-1114,Books,4180479,5291090,True
PROD-1115,Product Premium Type-1115,Books,5734635,7466527,True
PROD-1116,Product Premium Type-1116,Home & Living,4513155,6349107,True
PROD-1117,Product Premium Type-1117,Apparel,3327198,4574851,True
PROD-1118,Product Premium Type-1118,Automotive,322986,449446,True
PROD-1119,Product Premium Type-1119,Automotive,6329717,7539031,True
PROD-1120,Product Premium Type-1120,Apparel,7441741,8713652,True
PROD-1121,Product Premium Type-1121,Automotive,3791001,5375720,True
PROD-1122,Product Premium Type-1122,Books,2490912,3154367,True
PROD-1123,Product Premium Type-1123,Books,2047784,2531806,True
PROD-1124,Product Premium Type-1124,Home & Living,878605,1201412,True
PROD-1125,Product Premium Type-1125,Beauty & Health,5561805,7791669,True
PROD-1126,Product Premium Type-1126,Beauty & Health,2397948,3378101,True
PROD-1127,Product Premium Type-1127,Beauty & Health,1340823,1669055,True
PROD-1128,Product Premium Type-1128,Books,3458372,4861308,True
PROD-1129,Product Premium Type-1129,Beauty & Health,795692,924817,True
PROD-1130,Product Premium Type-1130,Home & Living,5892504,6864168,True
PROD-1131,Product Premium Type-1131,Beauty & Health,453745,606682,False
PROD-1132,Product Premium Type-1132,Automotive,4857091,5677608,True
PROD-1133,Product Premium Type-1133,Electronics,698812,871686,True
PROD-1134,Product Premium Type-1134,Electronics,2957977,3998672,True
PROD-1135,Product Premium Type-1135,Electronics,3595118,4498139,True
PROD-1136,Product Premium Type-1136,Electronics,7007252,8435890,True
PROD-1137,Product Premium Type-1137,Beauty & Health,1383126,1707337,False
PROD-1138,Product Premium Type-1138,Electronics,6641659,8549625,True
PROD-1139,Product Premium Type-1139,Automotive,3842042,4966284,True
PROD-1140,Product Premium Type-1140,Books,4564170,6320919,True
PROD-1141,Product Premium Type-1141,Electronics,4994411,6867544,True
PROD-1142,Product Premium Type-1142,Books,561644,722861,True
PROD-1143,Product Premium Type-1143,Beauty & Health,677416,950888,True
PROD-1144,Product Premium Type-1144,Automotive,5235307,6200022,True
PROD-1145,Product Premium Type-1145,Automotive,3172915,3891916,True
PROD-1146,Product Premium Type-1146,Electronics,5753567,8045747,True
PROD-1147,Product Premium Type-1147,Beauty & Health,2798737,3535919,True
PROD-1148,Product Premium Type-1148,Books,1732542,2502404,True
PROD-1149,Product Premium Type-1149,Automotive,4216896,5439272,True
PROD-1150,Product Premium Type-1150,Automotive,6111932,8480798,True
PROD-1151,Product Premium Type-1151,Electronics,1499620,1905555,False
PROD-1152,Product Premium Type-1152,Beauty & Health,1199846,1532786,True
PROD-1153,Product Premium Type-1153,Home & Living,2017569,2551952,True
PROD-1154,Product Premium Type-1154,Books,1874395,2559903,False
PROD-1155,Product Premium Type-1155,Apparel,6648063,8737252,False
PROD-1156,Product Premium Type-1156,Apparel,1014336,1453678,True
PROD-1157,Product Premium Type-1157,Books,4986590,6109904,True
PROD-1158,Product Premium Type-1158,Automotive,5249237,6194985,True
PROD-1159,Product Premium Type-1159,Books,7236551,9175790,True
PROD-1160,Product Premium Type-1160,Electronics,3163102,4222784,True
PROD-1161,Product Premium Type-1161,Apparel,7082247,9973501,True
PROD-1162,Product Premium Type-1162,Books,5185324,6501665,True
PROD-1163,Product Premium Type-1163,Electronics,2475979,3333004,True
PROD-1164,Product Premium Type-1164,Home & Living,5854229,7347406,False
PROD-1165,Product Premium Type-1165,Books,3930513,5247886,True
PROD-1166,Product Premium Type-1166,Books,2057816,2912719,True
PROD-1167,Product Premium Type-1167,Beauty & Health,7446289,9080059,True
PROD-1168,Product Premium Type-1168,Beauty & Health,86753,110286,False
PROD-1169,Product Premium Type-1169,Beauty & Health,7187662,10407587,True
PROD-1170,Product Premium Type-1170,Books,5672183,8000994,True
PROD-1171,Product Premium Type-1171,Electronics,5691912,7509862,True
PROD-1172,Product Premium Type-1172,Home & Living,1096984,1431551,False
PROD-1173,Product Premium Type-1173,Apparel,4343420,5365774,True
PROD-1174,Product Premium Type-1174,Automotive,5242084,6841773,True
PROD-1175,Product Premium Type-1175,Home & Living,680496,955725,True
PROD-1176,Product Premium Type-1176,Home & Living,6333869,8585891,True
PROD-1177,Product Premium Type-1177,Beauty & Health,2760090,3414267,True
PROD-1178,Product Premium Type-1178,Home & Living,3230228,3909994,False
PROD-1179,Product Premium Type-1179,Home & Living,5090250,6258780,False
PROD-1180,Product Premium Type-1180,Books,5324238,6394025,True
PROD-1181,Product Premium Type-1181,Beauty & Health,2188349,2579389,True
PROD-1182,Product Premium Type-1182,Apparel,518992,662099,True
PROD-1183,Product Premium Type-1183,Electronics,6016029,7122917,True
PROD-1184,Product Premium Type-1184,Books,6539948,7858229,True
PROD-1185,Product Premium Type-1185,Electronics,5005137,6577738,True
PROD-1186,Product Premium Type-1186,Electronics,6742526,8086849,True
PROD-1187,Product Premium Type-1187,Electronics,101240,118366,True
PROD-1188,Product Premium Type-1188,Apparel,4454899,5547314,True
PROD-1189,Product Premium Type-1189,Home & Living,5790590,7041911,True
PROD-1190,Product Premium Type-1190,Automotive,3916151,5108977,True
PROD-1191,Product Premium Type-1191,Beauty & Health,1352042,1596369,True
PROD-1192,Product Premium Type-1192,Automotive,1973061,2714007,True
PROD-1193,Product Premium Type-1193,Home & Living,7372000,10482026,False
PROD-1194,Product Premium Type-1194,Home & Living,6606118,9070401,True
PROD-1195,Product Premium Type-1195,Apparel,5057661,6624767,False
PROD-1196,Product Premium Type-1196,Automotive,4410224,6210478,False
PROD-1197,Product Premium Type-1197,Books,923332,1254323,True
PROD-1198,Product Premium Type-1198,Apparel,904854,1043446,True
PROD-1199,Product Premium Type-1199,Automotive,4050942,5137514,True
PROD-1200,Product Premium Type-1200,Books,6548532,9202557,False
PROD-1201,Product Premium Type-1201,Apparel,5291079,6633730,False
PROD-1202,Product Premium Type-1202,Automotive,2559957,2970995,True
PROD-1203,Product Premium Type-1203,Beauty & Health,188187,258541,True
PROD-1204,Product Premium Type-1204,Books,4674454,6500349,True
PROD-1205,Product Premium Type-1205,Electronics,4728855,5666010,True
PROD-1206,Product Premium Type-1206,Automotive,1587518,2081557,True
PROD-1207,Product Premium Type-1207,Books,5273400,6368087,True
PROD-1208,Product Premium Type-1208,Apparel,1707678,2332295,True
PROD-1209,Product Premium Type-1209,Beauty & Health,192527,237090,True
PROD-1210,Product Premium Type-1210,Books,7087100,8822479,True
PROD-1211,Product Premium Type-1211,Beauty & Health,2769804,3887395,True
PROD-1212,Product Premium Type-1212,Apparel,1612819,2085208,False
PROD-1213,Product Premium Type-1213,Books,5443001,7353093,True
PROD-1214,Product Premium Type-1214,Home & Living,5207101,6616725,True
PROD-1215,Product Premium Type-1215,Automotive,1545373,1915338,True
PROD-1216,Product Premium Type-1216,Apparel,6566600,8783769,True
PROD-1217,Product Premium Type-1217,Books,6381381,7635049,True
PROD-1218,Product Premium Type-1218,Apparel,6685816,8436830,True
PROD-1219,Product Premium Type-1219,Electronics,619557,751343,True
PROD-1220,Product Premium Type-1220,Beauty & Health,7264914,9871118,True
PROD-1221,Product Premium Type-1221,Apparel,1015121,1454935,True
PROD-1222,Product Premium Type-1222,Automotive,3474330,5033099,True
PROD-1223,Product Premium Type-1223,Electronics,5619061,7220960,True
PROD-1224,Product Premium Type-1224,Beauty & Health,1750049,2145138,True
PROD-1225,Product Premium Type-1225,Automotive,3270705,4195820,True
PROD-1226,Product Premium Type-1226,Books,508442,713944,True
PROD-1227,Product Premium Type-1227,Beauty & Health,7146827,8660537,True
PROD-1228,Product Premium Type-1228,Home & Living,5297225,7604848,True
PROD-1229,Product Premium Type-1229,Automotive,7096432,8888704,True
PROD-1230,Product Premium Type-1230,Apparel,4134545,5977481,True
PROD-1231,Product Premium Type-1231,Home & Living,1445827,2026446,True
PROD-1232,Product Premium Type-1232,Apparel,1981874,2759900,True
PROD-1233,Product Premium Type-1233,Electronics,5229173,6512262,False
PROD-1234,Product Premium Type-1234,Electronics,3956814,4560755,False
PROD-1235,Product Premium Type-1235,Electronics,4713118,5960396,True
PROD-1236,Product Premium Type-1236,Books,6647766,8246838,False
PROD-1237,Product Premium Type-1237,Electronics,1776797,2063250,True
PROD-1238,Product Premium Type-1238,Beauty & Health,122406,159324,True
PROD-1239,Product Premium Type-1239,Automotive,7281181,9253721,True
PROD-1240,Product Premium Type-1240,Apparel,3477814,4661546,False
PROD-1241,Product Premium Type-1241,Electronics,5795621,7745012,True
PROD-1242,Product Premium Type-1242,Automotive,3797827,4505073,True
PROD-1243,Product Premium Type-1243,Beauty & Health,6895679,9951083,True
PROD-1244,Product Premium Type-1244,Automotive,4603887,5552653,True
PROD-1245,Product Premium Type-1245,Electronics,1046436,1343186,True
PROD-1246,Product Premium Type-1246,Automotive,2916912,3781587,True
PROD-1247,Product Premium Type-1247,Books,7380566,10287909,True
PROD-1248,Product Premium Type-1248,Electronics,5221733,6160438,True
PROD-1249,Product Premium Type-1249,Beauty & Health,1634184,2089456,True
PROD-1250,Product Premium Type-1250,Beauty & Health,5368426,7185910,True
PROD-1251,Product Premium Type-1251,Apparel,4823793,5858721,True
PROD-1252,Product Premium Type-1252,Books,7362895,9853323,True
PROD-1253,Product Premium Type-1253,Beauty & Health,4209238,6007001,False
PROD-1254,Product Premium Type-1254,Beauty & Health,7075217,10253796,True
PROD-1255,Product Premium Type-1255,Home & Living,2353476,2729409,True
PROD-1256,Product Premium Type-1256,Apparel,509273,621657,True
PROD-1257,Product Premium Type-1257,Apparel,5953289,7400486,True
PROD-1258,Product Premium Type-1258,Beauty & Health,5979293,7592134,False
PROD-1259,Product Premium Type-1259,Apparel,5138728,6283005,True
PROD-1260,Product Premium Type-1260,Home & Living,2428233,2940702,True
PROD-1261,Product Premium Type-1261,Apparel,2847236,4089673,True
PROD-1262,Product Premium Type-1262,Automotive,5411159,7713912,True
PROD-1263,Product Premium Type-1263,Apparel,713332,830388,True
PROD-1264,Product Premium Type-1264,Beauty & Health,5671895,7099192,True
PROD-1265,Product Premium Type-1265,Books,751448,955499,True
PROD-1266,Product Premium Type-1266,Home & Living,6738588,8232562,True
PROD-1267,Product Premium Type-1267,Beauty & Health,95463,127792,True
PROD-1268,Product Premium Type-1268,Electronics,6409956,8602893,True
PROD-1269,Product Premium Type-1269,Home & Living,5475652,7694119,True
PROD-1270,Product Premium Type-1270,Electronics,6877902,9438275,True
PROD-1271,Product Premium Type-1271,Apparel,1158183,1520430,True
PROD-1272,Product Premium Type-1272,Beauty & Health,2891457,3892120,True
PROD-1273,Product Premium Type-1273,Electronics,2455992,3026265,True
PROD-1274,Product Premium Type-1274,Beauty & Health,5067246,6728881,True
PROD-1275,Product Premium Type-1275,Automotive,4339380,5627169,True
PROD-1276,Product Premium Type-1276,Electronics,5326572,6338638,True
PROD-1277,Product Premium Type-1277,Electronics,4874433,5960277,True
PROD-1278,Product Premium Type-1278,Books,4936408,6108844,True
PROD-1279,Product Premium Type-1279,Automotive,5021546,7167216,True
PROD-1280,Product Premium Type-1280,Electronics,5141934,6268613,True
PROD-1281,Product Premium Type-1281,Electronics,6477537,8011243,True
PROD-1282,Product Premium Type-1282,Apparel,1185294,1494426,True
PROD-1283,Product Premium Type-1283,Home & Living,5620956,7583360,True
PROD-1284,Product Premium Type-1284,Home & Living,4743784,5623620,True
PROD-1285,Product Premium Type-1285,Apparel,2369688,3403306,False
PROD-1286,Product Premium Type-1286,Electronics,61413,86572,True
PROD-1287,Product Premium Type-1287,Electronics,2973632,3934605,True
PROD-1288,Product Premium Type-1288,Books,5915298,7998733,True
PROD-1289,Product Premium Type-1289,Home & Living,6891684,7959882,True
PROD-1290,Product Premium Type-1290,Apparel,589430,737779,True
PROD-1291,Product Premium Type-1291,Books,3693508,5129167,True
PROD-1292,Product Premium Type-1292,Electronics,6352924,7453535,False
PROD-1293,Product Premium Type-1293,Books,5167506,6380289,True
