order_id,user_id,product_id,jumlah_barang,order_timestamp,metode_pembayaran,status_order
ORD-000599,USR-2127,PROD-1978,2,2026-06-21 21:29:32,DANA,Delivered
ORD-000600,USR-0139,PROD-0357,3,2026-06-08 07:12:27,OVO,Pending
ORD-000601,USR-0950,PROD-1664,1,2026-06-28 09:37:12,CREDIT_CARD,Shipped
ORD-000602,USR-0098,PROD-0011,5,2026-06-21 20:43:19,VA_MANDIRI,Shipped
ORD-000603,USR-0664,PROD-0081,1,2026-06-10 22:26:58,GOPAY,Pending
ORD-000604,USR-2246,PROD-2054,3,2026-06-10 14:23:51,VA_MANDIRI,Delivered
ORD-000605,USR-2204,PROD-2421,4,2026-06-02 00:52:47,VA_BCA,Delivered
ORD-000606,USR-1074,PROD-0222,2,2026-06-22 14:21:00,VA_BCA,Delivered
ORD-000607,USR-0479,PROD-1941,1,2026-06-06 06:14:57,DANA,Delivered
ORD-000608,USR-2276,PROD-1947,1,2026-06-17 19:38:58,GOPAY,Shipped
ORD-000609,USR-2197,PROD-0515,5,2026-06-10 22:37:15,DANA,Shipped
ORD-000610,USR-1082,PROD-0221,2,2026-06-09 10:56:25,VA_BCA,Delivered
ORD-000611,USR-0162,PROD-2397,5,2026-06-24 17:16:57,DANA,Shipped
ORD-000612,USR-1501,PROD-0228,5,2026-06-11 07:55:03,OVO,Delivered
ORD-000613,USR-1451,PROD-2338,4,2026-06-25 13:17:04,OVO,Delivered
ORD-000614,USR-0395,PROD-0293,1,2026-06-29 20:48:51,VA_BCA,Cancelled
ORD-000615,USR-0801,PROD-0956,2,2026-06-13 11:37:31,VA_MANDIRI,Delivered
ORD-000616,USR-0186,PROD-1498,4,2026-06-22 13:41:40,CREDIT_CARD,Shipped
ORD-000617,USR-0558,PROD-1281,4,2026-06-08 22:03:28,DANA,Delivered
ORD-000618,USR-1981,PROD-1979,4,2026-06-05 10:11:54,OVO,Delivered
ORD-000619,USR-0446,PROD-1530,3,2026-06-27 21:41:41,DANA,Delivered
ORD-000620,USR-0830,PROD-0388,3,2026-06-13 08:37:24,VA_BCA,Delivered
ORD-000621,USR-2135,PROD-2414,4,2026-06-29 18:19:43,DANA,Pending
ORD-000622,USR-1273,PROD-2338,3,2026-06-02 23:58:12,VA_BCA,Delivered
ORD-000623,USR-1814,PROD-0189,2,2026-06-18 19:29:59,VA_BCA,Cancelled
ORD-000624,USR-2486,PROD-0918,1,2026-06-23 07:38:02,CREDIT_CARD,Cancelled
ORD-000625,USR-0516,PROD-1202,2,2026-06-19 03:48:13,DANA,Delivered
ORD-000626,USR-1601,PROD-0924,1,2026-06-04 10:16:21,CREDIT_CARD,Pending
ORD-000627,USR-0947,PROD-2423,3,2026-06-01 21:47:14,OVO,Processing
ORD-000628,USR-1226,PROD-1622,2,2026-06-14 20:35:26,DANA,Delivered
ORD-000629,USR-1599,PROD-0760,5,2026-06-12 23:00:01,OVO,Delivered
ORD-000630,USR-1679,PROD-1478,4,2026-06-22 12:26:08,VA_MANDIRI,Cancelled
ORD-000631,USR-0756,PROD-2265,1,2026-06-19 07:30:47,VA_MANDIRI,Delivered
ORD-000632,USR-0325,PROD-1066,1,2026-06-02 05:08:02,CREDIT_CARD,Delivered
ORD-000633,USR-0687,PROD-0194,5,2026-06-14 22:30:12,CREDIT_CARD,Delivered
ORD-000634,USR-1499,PROD-1351,5,2026-06-21 16:51:37,CREDIT_CARD,Delivered
ORD-000635,USR-1689,PROD-1397,4,2026-06-13 17:35:32,VA_BCA,Delivered
ORD-000636,USR-2000,PROD-1489,3,2026-06-30 19:30:50,OVO,Processing
ORD-000637,USR-2448,PROD-0163,2,2026-06-11 22:43:04,CREDIT_CARD,Delivered
ORD-000638,USR-0868,PROD-0276,2,2026-06-09 01:55:42,VA_MANDIRI,Cancelled
ORD-000639,USR-0217,PROD-0364,2,2026-06-18 06:30:15,VA_MANDIRI,Shipped
ORD-000640,USR-1001,PROD-1666,3,2026-06-14 22:59:03,DANA,Delivered
ORD-000641,USR-1989,PROD-2003,4,2026-06-26 09:49:48,CREDIT_CARD,Delivered
ORD-000642,USR-0932,PROD-0460,2,2026-06-11 09:57:36,OVO,Delivered
ORD-000643,USR-2013,PROD-2133,1,2026-06-27 23:01:36,OVO,Delivered
ORD-000644,USR-0240,PROD-1732,1,2026-06-17 07:21:05,DANA,Delivered
ORD-000645,USR-1210,PROD-1340,1,2026-06-03 20:05:17,OVO,Delivered
ORD-000646,USR-0048,PROD-2291,5,2026-06-17 01:00:07,CREDIT_CARD,Delivered
ORD-000647,USR-1249,PROD-1366,5,2026-06-30 11:35:21,VA_BCA,Pending
ORD-000648,USR-1168,PROD-0657,3,2026-06-06 09:54:40,VA_BCA,Delivered
ORD-000649,USR-0875,PROD-1107,2,2026-06-04 15:00:24,VA_MANDIRI,Delivered
ORD-000650,USR-1898,PROD-1384,5,2026-06-09 08:04:50,OVO,Delivered
ORD-000651,USR-2180,PROD-2136,1,2026-06-24 00:25:30,DANA,Processing
ORD-000652,USR-0625,PROD-0742,5,2026-06-05 05:37:41,GOPAY,Delivered
ORD-000653,USR-1860,PROD-1996,1,2026-06-11 21:18:36,DANA,Delivered
ORD-000654,USR-1971,PROD-1522,2,2026-06-01 06:23:58,VA_BCA,Delivered
ORD-000655,USR-0601,PROD-2464,3,2026-06-23 02:10:38,GOPAY,Delivered
ORD-000656,USR-2382,PROD-1624,4,2026-06-10 08:41:23,OVO,Processing
ORD-000657,USR-1944,PROD-0682,4,2026-06-19 10:36:25,CREDIT_CARD,Delivered
ORD-000658,USR-1817,PROD-1113,1,2026-06-21 19:14:00,VA_BCA,Delivered
ORD-000659,USR-2084,PROD-1725,5,2026-06-02 09:30:31,CREDIT_CARD,Delivered
ORD-000660,USR-1649,PROD-0899,5,2026-06-10 21:53:15,CREDIT_CARD,Delivered
ORD-000661,USR-1828,PROD-0601,1,2026-06-20 16:01:11,VA_BCA,Cancelled
ORD-000662,USR-0223,PROD-1868,2,2026-06-17 09:45:56,OVO,Delivered
ORD-000663,USR-1747,PROD-1200,1,2026-06-16 09:18:12,CREDIT_CARD,Delivered
ORD-000664,USR-0530,PROD-0483,2,2026-06-02 20:12:15,CREDIT_CARD,Delivered
ORD-000665,USR-2289,PROD-2011,3,2026-06-23 10:58:24,VA_MANDIRI,Shipped
ORD-000666,USR-0134,PROD-1143,3,2026-06-15 05:48:20,OVO,Delivered
ORD-000667,USR-0391,PROD-0169,1,2026-06-26 18:25:57,DANA,Delivered
ORD-000668,USR-0102,PROD-2022,3,2026-06-03 00:33:50,DANA,Delivered
ORD-000669,USR-2041,PROD-2195,5,2026-06-29 05:40:21,OVO,Shipped
ORD-000670,USR-2001,PROD-0439,2,2026-06-03 07:25:38,CREDIT_CARD,Delivered
ORD-000671,USR-0949,PROD-0160,4,2026-06-04 04:15:18,DANA,Delivered
ORD-000672,USR-1569,PROD-0814,4,2026-06-25 20:42:17,VA_BCA,Delivered
ORD-000673,USR-0841,PROD-2450,3,2026-06-16 10:58:23,VA_MANDIRI,Delivered
ORD-000674,USR-2054,PROD-0586,2,2026-06-17 20:49:15,DANA,Shipped
ORD-000675,USR-0194,PROD-0864,5,2026-06-16 16:05:13,VA_MANDIRI,Delivered
ORD-000676,USR-0742,PROD-1042,4,2026-06-04 00:33:24,CREDIT_CARD,Delivered
ORD-000677,USR-0473,PROD-0140,5,2026-06-25 22:56:23,VA_BCA,Delivered
ORD-000678,USR-2264,PROD-1139,5,2026-06-13 15:15:39,OVO,Delivered
ORD-000679,USR-0038,PROD-0328,4,2026-06-29 10:14:44,CREDIT_CARD,Delivered
ORD-000680,USR-1699,PROD-0225,4,2026-06-15 21:05:05,VA_MANDIRI,Delivered
ORD-000681,USR-0471,PROD-0558,3,2026-06-08 02:54:10,GOPAY,Delivered
ORD-000682,USR-2500,PROD-2487,2,2026-06-05 19:31:26,VA_BCA,Delivered
ORD-000683,USR-1514,PROD-1574,1,2026-06-04 07:34:24,GOPAY,Delivered
ORD-000684,USR-1013,PROD-1742,2,2026-06-28 12:38:09,VA_BCA,Delivered
ORD-000685,USR-1784,PROD-0386,1,2026-06-25 21:54:42,CREDIT_CARD,Delivered
ORD-000686,USR-1967,PROD-0521,4,2026-06-05 22:23:27,VA_MANDIRI,Processing
ORD-000687,USR-0103,PROD-1277,5,2026-06-09 03:14:16,OVO,Cancelled
ORD-000688,USR-1735,PROD-1122,2,2026-06-13 07:21:59,DANA,Processing
ORD-000689,USR-1736,PROD-1834,5,2026-06-23 03:49:11,VA_MANDIRI,Delivered
ORD-000690,USR-0042,PROD-0447,2,2026-06-26 13:20:40,VA_BCA,Delivered
ORD-000691,USR-2114,PROD-1243,2,2026-06-14 08:56:34,VA_MANDIRI,Shipped
ORD-000692,USR-0193,PROD-0107,5,2026-06-26 02:24:21,CREDIT_CARD,Delivered
ORD-000693,USR-1062,PROD-1500,3,2026-06-15 15:00:54,OVO,Delivered
ORD-000694,USR-1677,PROD-1478,4,2026-06-18 18:48:24,VA_MANDIRI,Shipped
ORD-000695,USR-2400,PROD-0904,3,2026-06-03 13:04:48,VA_MANDIRI,Delivered
ORD-000696,USR-0326,PROD-1632,3,2026-06-25 05:50:16,VA_MANDIRI,Delivered
ORD-000697,USR-1121,PROD-1150,2,2026-06-06 00:27:27,CREDIT_CARD,Cancelled
ORD-000698,USR-0108,PROD-1171,4,2026-06-25 22:13:08,GOPAY,Delivered
ORD-000699,USR-2199,PROD-2328,2,2026-06-28 13:25:41,VA_BCA,Delivered
ORD-000700,USR-1098,PROD-0024,1,2026-06-25 16:16:47,GOPAY,Processing
ORD-000701,USR-0335,PROD-0952,2,2026-06-25 22:52:44,DANA,Delivered
ORD-000702,USR-1943,PROD-1745,5,2026-06-26 08:39:47,OVO,Delivered
ORD-000703,USR-2040,PROD-2040,2,2026-06-03 22:49:08,CREDIT_CARD,Cancelled
ORD-000704,USR-0804,PROD-0120,1,2026-06-29 11:22:14,VA_MANDIRI,Delivered
ORD-000705,USR-1849,PROD-1676,2,2026-06-22 02:42:34,GOPAY,Cancelled
ORD-000706,USR-0767,PROD-1321,1,2026-06-12 00:08:14,GOPAY,Returned
ORD-000707,USR-1278,PROD-0855,4,2026-06-19 12:47:44,VA_BCA,Delivered
ORD-000708,USR-1409,PROD-1016,2,2026-06-26 04:14:33,VA_MANDIRI,Shipped
ORD-000709,USR-2307,PROD-0448,1,2026-06-20 13:03:47,CREDIT_CARD,Shipped
ORD-000710,USR-1489,PROD-1936,4,2026-06-02 14:19:08,OVO,Delivered
ORD-000711,USR-0034,PROD-1744,5,2026-06-30 09:07:52,CREDIT_CARD,Delivered
ORD-000712,USR-2374,PROD-0996,3,2026-06-23 15:56:31,VA_BCA,Processing
ORD-000713,USR-0837,PROD-1943,1,2026-06-30 17:45:03,GOPAY,Delivered
ORD-000714,USR-2025,PROD-1447,5,2026-06-17 05:18:15,GOPAY,Delivered
ORD-000715,USR-1640,PROD-1085,4,2026-06-20 14:13:09,OVO,Pending
ORD-000716,USR-0739,PROD-1725,5,2026-06-13 08:55:54,GOPAY,Delivered
ORD-000717,USR-1490,PROD-2132,2,2026-06-03 23:30:47,VA_BCA,Processing
ORD-000718,USR-1328,PROD-2273,3,2026-06-23 08:40:54,OVO,Delivered
ORD-000719,USR-1886,PROD-0186,1,2026-06-24 22:11:18,VA_BCA,Shipped
ORD-000720,USR-0117,PROD-2423,4,2026-06-09 13:59:44,OVO,Delivered
ORD-000721,USR-1505,PROD-0072,3,2026-06-02 05:43:34,VA_BCA,Processing
ORD-000722,USR-2451,PROD-0074,4,2026-06-19 02:24:29,GOPAY,Delivered
ORD-000723,USR-2034,PROD-1921,5,2026-06-19 13:27:40,VA_BCA,Delivered
ORD-000724,USR-1700,PROD-1365,4,2026-06-13 18:33:57,CREDIT_CARD,Delivered
ORD-000725,USR-1924,PROD-2201,4,2026-06-17 07:38:56,OVO,Delivered
ORD-000726,USR-1611,PROD-2144,5,2026-06-23 06:32:50,GOPAY,Delivered
ORD-000727,USR-2281,PROD-2493,5,2026-06-25 05:21:34,GOPAY,Processing
ORD-000728,USR-1308,PROD-1482,3,2026-06-13 04:37:58,DANA,Delivered
ORD-000729,USR-0976,PROD-2425,1,2026-06-16 03:55:42,VA_MANDIRI,Delivered
ORD-000730,USR-2057,PROD-0765,5,2026-06-04 17:39:03,VA_MANDIRI,Cancelled
ORD-000731,USR-0715,PROD-1097,3,2026-06-17 11:33:52,VA_BCA,Delivered
ORD-000732,USR-1926,PROD-0212,4,2026-06-09 01:18:16,VA_BCA,Delivered
ORD-000733,USR-2427,PROD-0724,4,2026-06-20 03:01:12,VA_MANDIRI,Delivered
ORD-000734,USR-2429,PROD-2379,2,2026-06-05 00:41:37,CREDIT_CARD,Delivered
ORD-000735,USR-0844,PROD-1766,5,2026-06-29 15:40:23,GOPAY,Delivered
ORD-000736,USR-0360,PROD-0751,3,2026-06-23 01:43:07,VA_MANDIRI,Delivered
ORD-000737,USR-2224,PROD-1518,3,2026-06-02 04:39:06,OVO,Delivered
ORD-000738,USR-0485,PROD-1469,1,2026-06-07 10:14:41,VA_BCA,Delivered
ORD-000739,USR-1429,PROD-0394,3,2026-06-03 06:41:08,CREDIT_CARD,Delivered
ORD-000740,USR-2081,PROD-0512,5,2026-06-14 11:42:03,DANA,Cancelled
ORD-000741,USR-1489,PROD-0686,3,2026-06-19 15:25:43,VA_MANDIRI,Cancelled
ORD-000742,USR-0696,PROD-1739,2,2026-06-16 05:10:08,OVO,Delivered
ORD-000743,USR-2205,PROD-1721,4,2026-06-16 06:09:06,GOPAY,Delivered
ORD-000744,USR-0565,PROD-1827,4,2026-06-27 22:19:57,OVO,Shipped
ORD-000745,USR-1832,PROD-1283,3,2026-06-10 05:14:39,GOPAY,Processing
ORD-000746,USR-0202,PROD-1858,3,2026-06-14 20:41:27,DANA,Delivered
ORD-000747,USR-1199,PROD-2397,3,2026-06-12 00:40:05,VA_BCA,Delivered
ORD-000748,USR-1268,PROD-2447,3,2026-06-06 01:45:30,OVO,Delivered
ORD-000749,USR-1470,PROD-2262,2,2026-06-19 03:22:41,VA_MANDIRI,Delivered
ORD-000750,USR-0074,PROD-1313,5,2026-06-10 08:23:18,DANA,Delivered
ORD-000751,USR-0096,PROD-1865,2,2026-06-05 18:59:21,VA_BCA,Delivered
ORD-000752,USR-1897,PROD-2306,2,2026-06-03 03:45:42,VA_BCA,Delivered
ORD-000753,USR-0173,PROD-1412,2,2026-06-08 17:11:53,OVO,Pending
ORD-000754,USR-1923,PROD-1808,4,2026-06-10 09:25:12,DANA,Delivered
ORD-000755,USR-2203,PROD-1569,2,2026-06-25 11:45:40,CREDIT_CARD,Delivered
ORD-000756,USR-2337,PROD-1064,3,2026-06-12 00:34:33,DANA,Delivered
ORD-000757,USR-0258,PROD-0998,2,2026-06-29 18:45:57,OVO,Cancelled
ORD-000758,USR-2222,PROD-2258,3,2026-06-20 18:53:15,CREDIT_CARD,Delivered
ORD-000759,USR-0330,PROD-2320,5,2026-06-16 13:30:41,VA_MANDIRI,Processing
ORD-000760,USR-1255,PROD-0599,4,2026-06-08 15:12:01,CREDIT_CARD,Shipped
ORD-000761,USR-0161,PROD-1084,5,2026-06-21 19:01:15,OVO,Shipped
ORD-000762,USR-0186,PROD-2303,5,2026-06-06 21:27:20,VA_BCA,Delivered
ORD-000763,USR-0143,PROD-0722,4,2026-06-10 09:23:34,CREDIT_CARD,Processing
ORD-000764,USR-0640,PROD-1155,3,2026-06-10 21:37:26,DANA,Processing
ORD-000765,USR-2075,PROD-1709,3,2026-06-15 07:12:38,DANA,Delivered
ORD-000766,USR-0202,PROD-0017,3,2026-06-27 02:29:56,VA_BCA,Delivered
ORD-000767,USR-1615,PROD-0992,4,2026-06-08 10:59:04,OVO,Delivered
ORD-000768,USR-0472,PROD-0878,2,2026-06-29 04:23:12,OVO,Delivered
ORD-000769,USR-2307,PROD-2233,1,2026-06-03 04:27:56,VA_MANDIRI,Delivered
ORD-000770,USR-2103,PROD-1447,2,2026-06-20 08:53:34,GOPAY,Processing
ORD-000771,USR-0911,PROD-1466,2,2026-06-06 10:44:43,VA_BCA,Delivered
ORD-000772,USR-1572,PROD-1679,5,2026-06-21 20:10:42,OVO,Delivered
ORD-000773,USR-1030,PROD-1544,1,2026-06-06 06:45:23,CREDIT_CARD,Delivered
ORD-000774,USR-1074,PROD-0080,3,2026-06-28 23:43:42,VA_MANDIRI,Delivered
ORD-000775,USR-2160,PROD-2350,2,2026-06-07 21:57:05,VA_MANDIRI,Delivered
ORD-000776,USR-2194,PROD-1272,4,2026-06-06 17:56:11,CREDIT_CARD,Delivered
ORD-000777,USR-0230,PROD-1565,2,2026-06-23 01:15:46,DANA,Delivered
ORD-000778,USR-1747,PROD-1296,3,2026-06-17 10:50:14,GOPAY,Delivered
ORD-000779,USR-1330,PROD-2181,2,2026-06-12 11:14:50,OVO,Delivered
ORD-000780,USR-0461,PROD-1029,5,2026-06-05 08:24:25,VA_BCA,Delivered
ORD-000781,USR-0807,PROD-1566,5,2026-06-18 12:26:16,VA_MANDIRI,Delivered
ORD-000782,USR-1932,PROD-1714,2,2026-06-13 17:11:39,DANA,Shipped
ORD-000783,USR-2274,PROD-1010,5,2026-06-09 06:00:56,VA_MANDIRI,Delivered
ORD-000784,USR-0059,PROD-0773,4,2026-06-27 16:26:00,CREDIT_CARD,Shipped
ORD-000785,USR-1100,PROD-2189,1,2026-06-22 02:16:24,GOPAY,Delivered
ORD-000786,USR-2476,PROD-0483,2,2026-06-23 06:57:29,CREDIT_CARD,Delivered
ORD-000787,USR-0728,PROD-2393,4,2026-06-06 01:45:45,GOPAY,Cancelled
ORD-000788,USR-1156,PROD-1586,4,2026-06-29 09:44:50,OVO,Cancelled
ORD-000789,USR-0498,PROD-1582,4,2026-06-17 07:35:09,CREDIT_CARD,Delivered
ORD-000790,USR-0910,PROD-1106,3,2026-06-20 04:44:32,VA_BCA,Returned
ORD-000791,USR-1329,PROD-1108,2,2026-06-22 22:05:31,CREDIT_CARD,Returned
ORD-000792,USR-2115,PROD-0175,2,2026-06-13 08:05:28,VA_BCA,Delivered
ORD-000793,USR-0230,PROD-1852,2,2026-06-06 06:56:34,CREDIT_CARD,Processing
ORD-000794,USR-0333,PROD-0842,1,2026-06-03 07:10:41,DANA,Delivered
ORD-000795,USR-2325,PROD-1873,4,2026-06-25 12:33:17,VA_MANDIRI,Delivered
ORD-000796,USR-1897,PROD-1887,2,2026-06-22 05:54:13,VA_BCA,Processing
ORD-000797,USR-1608,PROD-0955,5,2026-06-16 12:54:55,GOPAY,Delivered
ORD-000798,USR-0721,PROD-1596,3,2026-06-04 00:10:06,VA_MANDIRI,Shipped
ORD-000799,USR-2192,PROD-2289,1,2026-06-28 09:56:07,VA_BCA,Delivered
ORD-000800,USR-1275,PROD-0340,3,2026-06-18 03:23:16,VA_BCA,Processing
ORD-000801,USR-0691,PROD-0744,4,2026-06-02 19:24:44,CREDIT_CARD,Delivered
ORD-000802,USR-0057,PROD-1495,5,2026-06-29 14:08:37,GOPAY,Delivered
ORD-000803,USR-2356,PROD-1849,4,2026-06-30 02:17:29,VA_BCA,Delivered
ORD-000804,USR-2222,PROD-0015,2,2026-06-18 22:06:28,CREDIT_CARD,Delivered
ORD-000805,USR-1486,PROD-1989,3,2026-06-30 21:53:17,VA_MANDIRI,Delivered
ORD-000806,USR-0750,PROD-0208,5,2026-06-26 08:56:03,OVO,Delivered
ORD-000807,USR-0678,PROD-1084,3,2026-06-18 23:51:38,OVO,Delivered
ORD-000808,USR-0560,PROD-2413,1,2026-06-18 09:33:53,DANA,Delivered
ORD-000809,USR-1663,PROD-2208,5,2026-06-26 03:01:41,OVO,Processing
ORD-000810,USR-1705,PROD-0397,1,2026-06-22 23:42:35,VA_MANDIRI,Pending
ORD-000811,USR-1979,PROD-1958,5,2026-06-25 07:04:15,GOPAY,Delivered
ORD-000812,USR-0349,PROD-0794,2,2026-06-02 22:13:36,GOPAY,Delivered
ORD-000813,USR-1091,PROD-0209,3,2026-06-12 22:15:31,GOPAY,Shipped
ORD-000814,USR-2378,PROD-1157,3,2026-06-17 04:07:34,VA_BCA,Shipped
ORD-000815,USR-2242,PROD-0433,4,2026-06-08 11:43:10,GOPAY,Delivered
ORD-000816,USR-1179,PROD-1755,5,2026-06-10 07:32:31,OVO,Delivered
ORD-000817,USR-1720,PROD-2437,5,2026-06-17 07:33:59,DANA,Delivered
ORD-000818,USR-2314,PROD-0583,1,2026-06-08 20:00:01,VA_MANDIRI,Delivered
ORD-000819,USR-2216,PROD-0432,5,2026-06-29 04:31:14,GOPAY,Shipped
ORD-000820,USR-2193,PROD-1298,3,2026-06-30 04:24:31,GOPAY,Delivered
ORD-000821,USR-2234,PROD-0351,5,2026-06-02 15:36:22,VA_BCA,Delivered
ORD-000822,USR-0886,PROD-0134,4,2026-06-12 12:47:22,CREDIT_CARD,Delivered
ORD-000823,USR-0865,PROD-0639,4,2026-06-23 01:43:19,OVO,Delivered
ORD-000824,USR-0786,PROD-1229,3,2026-06-21 04:31:48,VA_MANDIRI,Delivered
ORD-000825,USR-0457,PROD-0117,3,2026-06-01 18:58:29,VA_MANDIRI,Delivered
ORD-000826,USR-0345,PROD-1291,3,2026-06-15 03:38:18,DANA,Shipped
ORD-000827,USR-0554,PROD-1818,5,2026-06-16 00:58:49,CREDIT_CARD,Delivered
ORD-000828,USR-1021,PROD-2197,5,2026-06-07 09:14:25,VA_MANDIRI,Shipped
ORD-000829,USR-0788,PROD-1704,2,2026-06-28 23:33:52,GOPAY,Delivered
ORD-000830,USR-1820,PROD-1848,1,2026-06-29 04:16:48,GOPAY,Delivered
ORD-000831,USR-0705,PROD-2227,5,2026-06-11 04:49:33,OVO,Delivered
ORD-000832,USR-1128,PROD-2196,2,2026-06-04 17:16:13,OVO,Delivered
ORD-000833,USR-2295,PROD-0465,2,2026-06-12 23:20:48,OVO,Cancelled
ORD-000834,USR-0812,PROD-0976,4,2026-06-07 14:10:57,DANA,Shipped
ORD-000835,USR-0953,PROD-2026,5,2026-06-04 12:12:46,DANA,Processing
ORD-000836,USR-0815,PROD-1029,2,2026-06-26 01:01:35,OVO,Shipped
ORD-000837,USR-1549,PROD-0526,4,2026-06-11 04:16:27,VA_BCA,Delivered
ORD-000838,USR-0144,PROD-2328,1,2026-06-15 12:42:38,CREDIT_CARD,Shipped
ORD-000839,USR-0863,PROD-0836,4,2026-06-17 18:29:55,VA_BCA,Delivered
ORD-000840,USR-1217,PROD-2484,1,2026-06-22 15:51:40,VA_BCA,Delivered
ORD-000841,USR-1808,PROD-1240,3,2026-06-11 04:42:37,CREDIT_CARD,Delivered
ORD-000842,USR-0375,PROD-1539,3,2026-06-09 15:50:27,OVO,Processing
ORD-000843,USR-0677,PROD-1911,4,2026-06-17 04:40:39,CREDIT_CARD,Delivered
ORD-000844,USR-1290,PROD-1304,3,2026-06-13 18:43:35,DANA,Shipped
ORD-000845,USR-0556,PROD-0132,5,2026-06-24 20:35:51,VA_MANDIRI,Shipped
ORD-000846,USR-0863,PROD-0393,4,2026-06-19 16:12:29,GOPAY,Delivered
ORD-000847,USR-2122,PROD-0481,2,2026-06-03 12:25:01,DANA,Delivered
ORD-000848,USR-2486,PROD-2035,5,2026-06-05 21:32:13,GOPAY,Processing
ORD-000849,USR-0881,PROD-2467,4,2026-06-13 00:13:12,VA_MANDIRI,Delivered
ORD-000850,USR-2274,PROD-1226,1,2026-06-25 12:17:36,VA_MANDIRI,Shipped
ORD-000851,USR-1843,PROD-0462,3,2026-06-23 08:18:16,CREDIT_CARD,Delivered
ORD-000852,USR-2356,PROD-1802,3,2026-06-30 12:01:29,DANA,Delivered
ORD-000853,USR-0966,PROD-0152,3,2026-06-16 17:15:03,GOPAY,Delivered
ORD-000854,USR-2396,PROD-2270,4,2026-06-15 11:53:10,CREDIT_CARD,Delivered
ORD-000855,USR-0476,PROD-0079,5,2026-06-22 07:02:04,GOPAY,Delivered
ORD-000856,USR-1339,PROD-1224,1,2026-06-12 06:29:34,GOPAY,Delivered
ORD-000857,USR-0525,PROD-1786,3,2026-06-26 10:34:36,VA_BCA,Processing
ORD-000858,USR-1449,PROD-2147,5,2026-06-05 18:28:56,VA_BCA,Delivered
ORD-000859,USR-0562,PROD-2025,2,2026-06-01 11:55:28,VA_MANDIRI,Delivered
ORD-000860,USR-0569,PROD-2261,2,2026-06-06 13:56:56,OVO,Delivered
ORD-000861,USR-1206,PROD-1837,1,2026-06-18 21:16:53,GOPAY,Delivered
ORD-000862,USR-0106,PROD-1398,3,2026-06-22 09:29:55,GOPAY,Delivered
ORD-000863,USR-2239,PROD-1076,2,2026-06-22 06:03:23,DANA,Processing
ORD-000864,USR-1161,PROD-1648,5,2026-06-05 11:44:15,VA_MANDIRI,Delivered
ORD-000865,USR-0700,PROD-2183,5,2026-06-22 01:17:08,GOPAY,Delivered
ORD-000866,USR-1144,PROD-0411,2,2026-06-11 10:40:14,GOPAY,Pending
ORD-000867,USR-0072,PROD-2009,3,2026-06-20 23:32:54,VA_BCA,Shipped
ORD-000868,USR-0755,PROD-1494,1,2026-06-19 10:27:53,GOPAY,Delivered
ORD-000869,USR-0905,PROD-1136,3,2026-06-26 12:02:04,DANA,Shipped
ORD-000870,USR-0052,PROD-1549,4,2026-06-28 06:49:38,VA_MANDIRI,Delivered
ORD-000871,USR-1004,PROD-0785,2,2026-06-16 01:08:01,CREDIT_CARD,Delivered
ORD-000872,USR-1288,PROD-1068,4,2026-06-25 08:38:36,CREDIT_CARD,Pending
ORD-000873,USR-1263,PROD-1421,2,2026-06-09 17:52:17,VA_MANDIRI,Delivered
ORD-000874,USR-2303,PROD-2010,1,2026-06-26 08:34:07,CREDIT_CARD,Pending
ORD-000875,USR-0685,PROD-1609,3,2026-06-27 22:41:45,CREDIT_CARD,Delivered
ORD-000876,USR-1773,PROD-2309,3,2026-06-03 12:39:31,GOPAY,Delivered
ORD-000877,USR-1631,PROD-0743,2,2026-06-16 07:34:48,GOPAY,Delivered
ORD-000878,USR-2105,PROD-2436,5,2026-06-20 06:53:23,GOPAY,Delivered
ORD-000879,USR-0950,PROD-2064,4,2026-06-16 03:38:11,DANA,Delivered
ORD-000880,USR-1674,PROD-2021,3,2026-06-29 03:02:23,CREDIT_CARD,Delivered
ORD-000881,USR-2417,PROD-0662,3,2026-06-22 16:22:03,OVO,Delivered
ORD-000882,USR-2280,PROD-1828,2,2026-06-20 13:25:47,GOPAY,Delivered
ORD-000883,USR-1426,PROD-2150,5,2026-06-13 16:30:26,OVO,Delivered
ORD-000884,USR-1585,PROD-0951,4,2026-06-13 21:10:03,VA_MANDIRI,Shipped
ORD-000885,USR-1047,PROD-0025,5,2026-06-08 01:04:17,VA_MANDIRI,Returned
ORD-000886,USR-1291,PROD-1617,5,2026-06-02 02:22:37,VA_BCA,Delivered
ORD-000887,USR-2166,PROD-0018,2,2026-06-15 19:57:28,VA_BCA,Delivered
ORD-000888,USR-1624,PROD-0570,5,2026-06-04 22:17:40,GOPAY,Delivered
ORD-000889,USR-1177,PROD-1017,4,2026-06-19 15:58:55,VA_BCA,Delivered
ORD-000890,USR-2316,PROD-1356,1,2026-06-15 21:04:07,VA_MANDIRI,Cancelled
ORD-000891,USR-2161,PROD-1593,1,2026-06-03 12:34:51,GOPAY,Delivered
ORD-000892,USR-2214,PROD-0831,4,2026-06-26 15:18:54,CREDIT_CARD,Delivered
ORD-000893,USR-1032,PROD-1036,2,2026-06-16 00:20:44,GOPAY,Pending
ORD-000894,USR-0431,PROD-1933,3,2026-06-04 02:19:20,VA_MANDIRI,Delivered
ORD-000895,USR-1316,PROD-2211,2,2026-06-01 04:14:11,VA_MANDIRI,Shipped
